😀	cara, cara moi riseira, sorriso
🦶🏾	patada, pisada, pisadura, pisar, pé, pé: ton de pel escuro, ton de pel escuro
🦶🏿	patada, pisada, pisadura, pisar, pé, pé: ton de pel moi escuro, ton de pel moi escuro
👂️	orella
👂🏻	orella, orella: ton de pel moi claro, ton de pel moi claro
👂🏼	orella, orella: ton de pel claro, ton de pel claro
👂🏽	orella, orella: ton de pel medio, ton de pel medio
👂🏾	orella, orella: ton de pel escuro, ton de pel escuro
👂🏿	orella, orella: ton de pel moi escuro, ton de pel moi escuro
🦻	aparato auditivo, discapacidade, orella con audiófono, xorda, xordo
🦻🏻	aparato auditivo, discapacidade, orella con audiófono, orella con audiófono: ton de pel moi claro, ton de pel moi claro, xorda, xordo
🦻🏼	aparato auditivo, discapacidade, orella con audiófono, orella con audiófono: ton de pel claro, ton de pel claro, xorda, xordo
🦻🏽	aparato auditivo, discapacidade, orella con audiófono, orella con audiófono: ton de pel medio, ton de pel medio, xorda, xordo
🦻🏾	aparato auditivo, discapacidade, orella con audiófono, orella con audiófono: ton de pel escuro, ton de pel escuro, xorda, xordo
🦻🏿	aparato auditivo, discapacidade, orella con audiófono, orella con audiófono: ton de pel moi escuro, ton de pel moi escuro, xorda, xordo
👃	nariz
👃🏻	nariz, nariz: ton de pel moi claro, ton de pel moi claro
👃🏼	nariz, nariz: ton de pel claro, ton de pel claro
👃🏽	nariz, nariz: ton de pel medio, ton de pel medio
👃🏾	nariz, nariz: ton de pel escuro, ton de pel escuro
👃🏿	nariz, nariz: ton de pel moi escuro, ton de pel moi escuro
🧠	cerebro, intelixencia, intelixente
🦷	dental, dente, dentista, moa
🦴	esqueleto, óso
👀	ollos
👁️	ollo
👅	lingua
👄	beizos, boca, labios
👶	bebé
👶🏻	bebé, bebé: ton de pel moi claro, ton de pel moi claro
👶🏼	bebé, bebé: ton de pel claro, ton de pel claro
👶🏽	bebé, bebé: ton de pel medio, ton de pel medio
👶🏾	bebé, bebé: ton de pel escuro, ton de pel escuro
👶🏿	bebé, bebé: ton de pel moi escuro, ton de pel moi escuro
🧒	criatura, nena, neno, rapaz, rapaza
🧒🏻	criatura, criatura: ton de pel moi claro, nena, neno, rapaz, rapaza, ton de pel moi claro
🧒🏼	criatura, criatura: ton de pel claro, nena, neno, rapaz, rapaza, ton de pel claro
🧒🏽	criatura, criatura: ton de pel medio, nena, neno, rapaz, rapaza, ton de pel medio
🧒🏾	criatura, criatura: ton de pel escuro, nena, neno, rapaz, rapaza, ton de pel escuro
🧒🏿	criatura, criatura: ton de pel moi escuro, nena, neno, rapaz, rapaza, ton de pel moi escuro
👦	neno, rapaz
👦🏻	neno, neno: ton de pel moi claro, rapaz, ton de pel moi claro
👦🏼	neno, neno: ton de pel claro, rapaz, ton de pel claro
👦🏽	neno, neno: ton de pel medio, rapaz, ton de pel medio
👦🏾	neno, neno: ton de pel escuro, rapaz, ton de pel escuro
👦🏿	neno, neno: ton de pel moi escuro, rapaz, ton de pel moi escuro
👧	Virgo, nena, rapaza, zodíaco
👧🏻	Virgo, nena, nena: ton de pel moi claro, rapaza, ton de pel moi claro, zodíaco
👧🏼	Virgo, nena, nena: ton de pel claro, rapaza, ton de pel claro, zodíaco
👧🏽	Virgo, nena, nena: ton de pel medio, rapaza, ton de pel medio, zodíaco
👧🏾	Virgo, nena, nena: ton de pel escuro, rapaza, ton de pel escuro, zodíaco
👧🏿	Virgo, nena, nena: ton de pel moi escuro, rapaza, ton de pel moi escuro, zodíaco
🧑	adulto, persoa, xénero neutro
🧑🏻	adulto, persoa, persoa: ton de pel moi claro, ton de pel moi claro, xénero neutro
🧑🏼	adulto, persoa, persoa: ton de pel claro, ton de pel claro, xénero neutro
🧑🏽	adulto, persoa, persoa: ton de pel medio, ton de pel medio, xénero neutro
🧑🏾	adulto, persoa, persoa: ton de pel escuro, ton de pel escuro, xénero neutro
🧑🏿	adulto, persoa, persoa: ton de pel moi escuro, ton de pel moi escuro, xénero neutro
👱	loiro, louro, persoa loira, persoa loura
👱🏻	loiro, louro, persoa loira, persoa loura, persoa loura: ton de pel moi claro, ton de pel moi claro
👱🏼	loiro, louro, persoa loira, persoa loura, persoa loura: ton de pel claro, ton de pel claro
👱🏽	loiro, louro, persoa loira, persoa loura, persoa loura: ton de pel medio, ton de pel medio
👱🏾	loiro, louro, persoa loira, persoa loura, persoa loura: ton de pel escuro, ton de pel escuro
👱🏿	loiro, louro, persoa loira, persoa loura, persoa loura: ton de pel moi escuro, ton de pel moi escuro
👨	adulto, home
👨🏻	adulto, home, home: ton de pel moi claro, ton de pel moi claro
👨🏼	adulto, home, home: ton de pel claro, ton de pel claro
👨🏽	adulto, home, home: ton de pel medio, ton de pel medio
👨🏾	adulto, home, home: ton de pel escuro, ton de pel escuro
👨🏿	adulto, home, home: ton de pel moi escuro, ton de pel moi escuro
🧔	barba, home, home con barba, persoa, persoa con barba
🧔🏻	barba, home, home con barba, home con barba: ton de pel moi claro, persoa, persoa con barba, ton de pel moi claro
🧔🏼	barba, home, home con barba, home con barba: ton de pel claro, persoa, persoa con barba, ton de pel claro
🧔🏽	barba, home, home con barba, home con barba: ton de pel medio, persoa, persoa con barba, ton de pel medio
🧔🏾	barba, home, home con barba, home con barba: ton de pel escuro, persoa, persoa con barba, ton de pel escuro
🧔🏿	barba, home, home con barba, home con barba: ton de pel moi escuro, persoa, persoa con barba, ton de pel moi escuro
👱‍♂	home, home louro, loiro, louro
👱🏻‍♂	home, home louro: ton de pel moi claro, loiro, louro, ton de pel moi claro
👱🏼‍♂	home, home louro: ton de pel claro, loiro, louro, ton de pel claro
👱🏽‍♂	home, home louro: ton de pel medio, loiro, louro, ton de pel medio
👱🏾‍♂	home, home louro: ton de pel escuro, loiro, louro, ton de pel escuro
👱🏿‍♂	home, home louro: ton de pel moi escuro, loiro, louro, ton de pel moi escuro
👨‍🦰	adulto, home, home: pelo roxo, pelo roxo
👨🏻‍🦰	adulto, home, home: ton de pel moi claro, pelo roxo, pelo roxo, ton de pel moi claro
👨🏼‍🦰	adulto, home, home: ton de pel claro, pelo roxo, pelo roxo, ton de pel claro
👨🏽‍🦰	adulto, home, home: ton de pel medio, pelo roxo, pelo roxo, ton de pel medio
👨🏾‍🦰	adulto, home, home: ton de pel escuro, pelo roxo, pelo roxo, ton de pel escuro
👨🏿‍🦰	adulto, home, home: ton de pel moi escuro, pelo roxo, pelo roxo, ton de pel moi escuro
👨‍🦱	adulto, home, home: pelo rizado, pelo rizado
👨🏻‍🦱	adulto, home, home: ton de pel moi claro, pelo rizado, pelo rizado, ton de pel moi claro
👨🏼‍🦱	adulto, home, home: ton de pel claro, pelo rizado, pelo rizado, ton de pel claro
👨🏽‍🦱	adulto, home, home: ton de pel medio, pelo rizado, pelo rizado, ton de pel medio
👨🏾‍🦱	adulto, home, home: ton de pel escuro, pelo rizado, pelo rizado, ton de pel escuro
👨🏿‍🦱	adulto, home, home: ton de pel moi escuro, pelo rizado, pelo rizado, ton de pel moi escuro
👨‍🦳	adulto, home, home: pelo cano, pelo cano
👨🏻‍🦳	adulto, home, home: ton de pel moi claro, pelo cano, pelo cano, ton de pel moi claro
👨🏼‍🦳	adulto, home, home: ton de pel claro, pelo cano, pelo cano, ton de pel claro
👨🏽‍🦳	adulto, home, home: ton de pel medio, pelo cano, pelo cano, ton de pel medio
👨🏾‍🦳	adulto, home, home: ton de pel escuro, pelo cano, pelo cano, ton de pel escuro
👨🏿‍🦳	adulto, home, home: ton de pel moi escuro, pelo cano, pelo cano, ton de pel moi escuro
👨‍🦲	adulto, home, home: sen pelo, sen pelo
👨🏻‍🦲	adulto, home, home: ton de pel moi claro, sen pelo, sen pelo, ton de pel moi claro
👨🏼‍🦲	adulto, home, home: ton de pel claro, sen pelo, sen pelo, ton de pel claro
👨🏽‍🦲	adulto, home, home: ton de pel medio, sen pelo, sen pelo, ton de pel medio
👨🏾‍🦲	adulto, home, home: ton de pel escuro, sen pelo, sen pelo, ton de pel escuro
👨🏿‍🦲	adulto, home, home: ton de pel moi escuro, sen pelo, sen pelo, ton de pel moi escuro
👩	adulta, muller
👩🏻	adulta, muller, muller: ton de pel moi claro, ton de pel moi claro
👩🏼	adulta, muller, muller: ton de pel claro, ton de pel claro
👩🏽	adulta, muller, muller: ton de pel medio, ton de pel medio
👩🏾	adulta, muller, muller: ton de pel escuro, ton de pel escuro
👩🏿	adulta, muller, muller: ton de pel moi escuro, ton de pel moi escuro
👱‍♀	loira, loura, muller, muller loura
👱🏻‍♀	loira, loura, muller, muller loura: ton de pel moi claro, ton de pel moi claro
👱🏼‍♀	loira, loura, muller, muller loura: ton de pel claro, ton de pel claro
👱🏽‍♀	loira, loura, muller, muller loura: ton de pel medio, ton de pel medio
👱🏾‍♀	loira, loura, muller, muller loura: ton de pel escuro, ton de pel escuro
👱🏿‍♀	loira, loura, muller, muller loura: ton de pel moi escuro, ton de pel moi escuro
👩‍🦰	adulta, muller, muller: pelo roxo, pelo roxo
👩🏻‍🦰	adulta, muller, muller: ton de pel moi claro, pelo roxo, pelo roxo, ton de pel moi claro
👩🏼‍🦰	adulta, muller, muller: ton de pel claro, pelo roxo, pelo roxo, ton de pel claro
👩🏽‍🦰	adulta, muller, muller: ton de pel medio, pelo roxo, pelo roxo, ton de pel medio
👩🏾‍🦰	adulta, muller, muller: ton de pel escuro, pelo roxo, pelo roxo, ton de pel escuro
👩🏿‍🦰	adulta, muller, muller: ton de pel moi escuro, pelo roxo, pelo roxo, ton de pel moi escuro
👩‍🦱	adulta, muller, muller: pelo rizado, pelo rizado
👩🏻‍🦱	adulta, muller, muller: ton de pel moi claro, pelo rizado, pelo rizado, ton de pel moi claro
👩🏼‍🦱	adulta, muller, muller: ton de pel claro, pelo rizado, pelo rizado, ton de pel claro
👩🏽‍🦱	adulta, muller, muller: ton de pel medio, pelo rizado, pelo rizado, ton de pel medio
👩🏾‍🦱	adulta, muller, muller: ton de pel escuro, pelo rizado, pelo rizado, ton de pel escuro
👩🏿‍🦱	adulta, muller, muller: ton de pel moi escuro, pelo rizado, pelo rizado, ton de pel moi escuro
👩‍🦳	adulta, muller, muller: pelo cano, pelo cano
👩🏻‍🦳	adulta, muller, muller: ton de pel moi claro, pelo cano, pelo cano, ton de pel moi claro
👩🏼‍🦳	adulta, muller, muller: ton de pel claro, pelo cano, pelo cano, ton de pel claro
👩🏽‍🦳	adulta, muller, muller: ton de pel medio, pelo cano, pelo cano, ton de pel medio
👩🏾‍🦳	adulta, muller, muller: ton de pel escuro, pelo cano, pelo cano, ton de pel escuro
👩🏿‍🦳	adulta, muller, muller: ton de pel moi escuro, pelo cano, pelo cano, ton de pel moi escuro
👩‍🦲	adulta, muller, muller: sen pelo, sen pelo
👩🏻‍🦲	adulta, muller, muller: ton de pel moi claro, sen pelo, sen pelo, ton de pel moi claro
👩🏼‍🦲	adulta, muller, muller: ton de pel claro, sen pelo, sen pelo, ton de pel claro
👩🏽‍🦲	adulta, muller, muller: ton de pel medio, sen pelo, sen pelo, ton de pel medio
👩🏾‍🦲	adulta, muller, muller: ton de pel escuro, sen pelo, sen pelo, ton de pel escuro
👩🏿‍🦲	adulta, muller, muller: ton de pel moi escuro, sen pelo, sen pelo, ton de pel moi escuro
🧓	ancián, persoa maior, vello, xénero neutro
🧓🏻	ancián, persoa maior, persoa maior: ton de pel moi claro, ton de pel moi claro, vello, xénero neutro
🧓🏼	ancián, persoa maior, persoa maior: ton de pel claro, ton de pel claro, vello, xénero neutro
🧓🏽	ancián, persoa maior, persoa maior: ton de pel medio, ton de pel medio, vello, xénero neutro
🧓🏾	ancián, persoa maior, persoa maior: ton de pel escuro, ton de pel escuro, vello, xénero neutro
🧓🏿	ancián, persoa maior, persoa maior: ton de pel moi escuro, ton de pel moi escuro, vello, xénero neutro
👴	ancián, home, vello
👴🏻	ancián, home, ton de pel moi claro, vello, vello: ton de pel moi claro
👴🏼	ancián, home, ton de pel claro, vello, vello: ton de pel claro
👴🏽	ancián, home, ton de pel medio, vello, vello: ton de pel medio
👴🏾	ancián, home, ton de pel escuro, vello, vello: ton de pel escuro
👴🏿	ancián, home, ton de pel moi escuro, vello, vello: ton de pel moi escuro
👵	anciá, muller, vella
👵🏻	anciá, muller, ton de pel moi claro, vella, vella: ton de pel moi claro
👵🏼	anciá, muller, ton de pel claro, vella, vella: ton de pel claro
👵🏽	anciá, muller, ton de pel medio, vella, vella: ton de pel medio
👵🏾	anciá, muller, ton de pel escuro, vella, vella: ton de pel escuro
👵🏿	anciá, muller, ton de pel moi escuro, vella, vella: ton de pel moi escuro
🙍	cello, enfurruñado, persoa enfurruñada, xesto
🙍🏻	cello, enfurruñado, persoa enfurruñada, persoa enfurruñada: ton de pel moi claro, ton de pel moi claro, xesto
🙍🏼	cello, enfurruñado, persoa enfurruñada, persoa enfurruñada: ton de pel claro, ton de pel claro, xesto
🙍🏽	cello, enfurruñado, persoa enfurruñada, persoa enfurruñada: ton de pel medio, ton de pel medio, xesto
🙍🏾	cello, enfurruñado, persoa enfurruñada, persoa enfurruñada: ton de pel escuro, ton de pel escuro, xesto
🙍🏿	cello, enfurruñado, persoa enfurruñada, persoa enfurruñada: ton de pel moi escuro, ton de pel moi escuro, xesto
🙍‍♂	cello, enfurruñado, home, home enfurruñado, xesto
🙍🏻‍♂	cello, enfurruñado, home, home enfurruñado: ton de pel moi claro, ton de pel moi claro, xesto
🙍🏼‍♂	cello, enfurruñado, home, home enfurruñado: ton de pel claro, ton de pel claro, xesto
🙍🏽‍♂	cello, enfurruñado, home, home enfurruñado: ton de pel medio, ton de pel medio, xesto
🙍🏾‍♂	cello, enfurruñado, home, home enfurruñado: ton de pel escuro, ton de pel escuro, xesto
🙍🏿‍♂	cello, enfurruñado, home, home enfurruñado: ton de pel moi escuro, ton de pel moi escuro, xesto
🙍‍♀	cello, enfurruñada, muller, muller enfurruñada, xesto
🙍🏻‍♀	cello, enfurruñada, muller, muller enfurruñada: ton de pel moi claro, ton de pel moi claro, xesto
🙍🏼‍♀	cello, enfurruñada, muller, muller enfurruñada: ton de pel claro, ton de pel claro, xesto
🙍🏽‍♀	cello, enfurruñada, muller, muller enfurruñada: ton de pel medio, ton de pel medio, xesto
🙍🏾‍♀	cello, enfurruñada, muller, muller enfurruñada: ton de pel escuro, ton de pel escuro, xesto
🙍🏿‍♀	cello, enfurruñada, muller, muller enfurruñada: ton de pel moi escuro, ton de pel moi escuro, xesto
🙎	furioso, ira, persoa furiosa, rabia, xesto
🙎🏻	furioso, ira, persoa furiosa, persoa furiosa: ton de pel moi claro, rabia, ton de pel moi claro, xesto
🙎🏼	furioso, ira, persoa furiosa, persoa furiosa: ton de pel claro, rabia, ton de pel claro, xesto
🙎🏽	furioso, ira, persoa furiosa, persoa furiosa: ton de pel medio, rabia, ton de pel medio, xesto
🙎🏾	furioso, ira, persoa furiosa, persoa furiosa: ton de pel escuro, rabia, ton de pel escuro, xesto
🙎🏿	furioso, ira, persoa furiosa, persoa furiosa: ton de pel moi escuro, rabia, ton de pel moi escuro, xesto
🙎‍♂	furioso, home, home furioso, ira, rabia, xesto
🙎🏻‍♂	furioso, home, home furioso: ton de pel moi claro, ira, rabia, ton de pel moi claro, xesto
🙎🏼‍♂	furioso, home, home furioso: ton de pel claro, ira, rabia, ton de pel claro, xesto
🙎🏽‍♂	furioso, home, home furioso: ton de pel medio, ira, rabia, ton de pel medio, xesto
🙎🏾‍♂	furioso, home, home furioso: ton de pel escuro, ira, rabia, ton de pel escuro, xesto
🙎🏿‍♂	furioso, home, home furioso: ton de pel moi escuro, ira, rabia, ton de pel moi escuro, xesto
🙎‍♀	furiosa, ira, muller, muller furiosa, rabia, xesto
🙎🏻‍♀	furiosa, ira, muller, muller furiosa: ton de pel moi claro, rabia, ton de pel moi claro, xesto
🙎🏼‍♀	furiosa, ira, muller, muller furiosa: ton de pel claro, rabia, ton de pel claro, xesto
🙎🏽‍♀	furiosa, ira, muller, muller furiosa: ton de pel medio, rabia, ton de pel medio, xesto
