💯	တစ်ရာ, ရမှတ်, အပြည့်, အမှတ် တစ်ရာ, ၁၀၀
💢	ဒေါသ, ဒေါသ သင်္ကေတ, ဟာသ, အရူး
💥	တိုက်မိခြင်း, ပေါက်ကွဲခြင်း, ဟာသ
💫	ကြယ်, မူးဝေခြင်း, ဟာသ
💦	ချွေး, ချွေးစက်များ, ပက်ဖျန်းခြင်း, ဟာသ
💨	တစ်ဟုန်ထိုး, တစ်ဟုန်ထိုးပြေးခြင်း, ပြေးခြင်း, ဟာသ
🕳️	အပေါက်
💣️	ဗုံး, ဟာသ
💬	စကားပြော, စကားပြော အကွက်, စကားပြောအကွက်, ပူဖောင်း, အကွက်
👁‍🗨	စကားပြောအကွက်, မျက်နှာလုံးပုံစံ စကားပြောအကွက်, မျက်လုံး, သက်သေ
🗨️	စကား, စကားပြော, ဘယ်ဘက် စကားပြော အကွက်
🗯️	ညာဘက် ဒေါသ အကွက်, ဒေါသ, ပူစည်ဖောင်း, ပူဖောင်း, ရူးသွပ်ခြင်း
💭	ပူစည်ဖောင်း, ပူဖောင်း, ဟာသ, အတွေး, အတွေး ပူဖောင်းအကွက်
💤	ခေါ ခေါ ခေါ, ဟာသ, အိပ်
👋	လက်, လက်ဝှေ့ယမ်းပြနေသည့်ပုံ, ဝှေ့ယမ်းနေသည့် လက်
👋🏻	လက်, လက်ဝှေ့ယမ်းပြနေသည့်ပုံ, ဝှေ့ယမ်းနေသည့် လက်, ဝှေ့ယမ်းနေသည့် လက် − အသားဖြူရောင်, အသားဖြူရောင်
👋🏼	လက်, လက်ဝှေ့ယမ်းပြနေသည့်ပုံ, ဝှေ့ယမ်းနေသည့် လက်, ဝှေ့ယမ်းနေသည့် လက် − အသားနုရောင်, အသားနုရောင်
👋🏽	လက်, လက်ဝှေ့ယမ်းပြနေသည့်ပုံ, ဝှေ့ယမ်းနေသည့် လက်, ဝှေ့ယမ်းနေသည့် လက် − အသားလတ်ရောင်, အသားလတ်ရောင်
👋🏾	လက်, လက်ဝှေ့ယမ်းပြနေသည့်ပုံ, ဝှေ့ယမ်းနေသည့် လက်, ဝှေ့ယမ်းနေသည့် လက် − အသားညိုရောင်, အသားညိုရောင်
👋🏿	လက်, လက်ဝှေ့ယမ်းပြနေသည့်ပုံ, ဝှေ့ယမ်းနေသည့် လက်, ဝှေ့ယမ်းနေသည့် လက် − အသားမဲရောင်, အသားမဲရောင်
🤚	ထောင်ပြ, လက်ပြန်, လက်ပြန်ထောင်ပြဟန်
🤚🏻	ထောင်ပြ, လက်ပြန်, လက်ပြန်ထောင်ပြဟန်, လက်ပြန်ထောင်ပြဟန် − အသားဖြူရောင်, အသားဖြူရောင်
🤚🏼	ထောင်ပြ, လက်ပြန်, လက်ပြန်ထောင်ပြဟန်, လက်ပြန်ထောင်ပြဟန် − အသားနုရောင်, အသားနုရောင်
🤚🏽	ထောင်ပြ, လက်ပြန်, လက်ပြန်ထောင်ပြဟန်, လက်ပြန်ထောင်ပြဟန် − အသားလတ်ရောင်, အသားလတ်ရောင်
🤚🏾	ထောင်ပြ, လက်ပြန်, လက်ပြန်ထောင်ပြဟန်, လက်ပြန်ထောင်ပြဟန် − အသားညိုရောင်, အသားညိုရောင်
🤚🏿	ထောင်ပြ, လက်ပြန်, လက်ပြန်ထောင်ပြဟန်, လက်ပြန်ထောင်ပြဟန် − အသားမဲရောင်, အသားမဲရောင်
🖐️	ဖြန့်ထားခြင်း, လက်, လက်ချောင်း, လက်ချောင်းများ ဖြန့်ပြီး မြှောက်ထားသည့် လက်, လက်ဖြန့်ပြထားသော လက်ဟန်
🖐🏻	ဖြန့်ထားခြင်း, လက်, လက်ချောင်း, လက်ချောင်းများ ဖြန့်ပြီး မြှောက်ထားသည့် လက်, လက်ချောင်းများ ဖြန့်ပြီး မြှောက်ထားသည့် လက် − အသားဖြူရောင်, လက်ဖြန့်ပြထားသော လက်ဟန်, အသားဖြူရောင်
🖐🏼	ဖြန့်ထားခြင်း, လက်, လက်ချောင်း, လက်ချောင်းများ ဖြန့်ပြီး မြှောက်ထားသည့် လက်, လက်ချောင်းများ ဖြန့်ပြီး မြှောက်ထားသည့် လက် − အသားနုရောင်, လက်ဖြန့်ပြထားသော လက်ဟန်, အသားနုရောင်
🖐🏽	ဖြန့်ထားခြင်း, လက်, လက်ချောင်း, လက်ချောင်းများ ဖြန့်ပြီး မြှောက်ထားသည့် လက်, လက်ချောင်းများ ဖြန့်ပြီး မြှောက်ထားသည့် လက် − အသားလတ်ရောင်, လက်ဖြန့်ပြထားသော လက်ဟန်, အသားလတ်ရောင်
🖐🏾	ဖြန့်ထားခြင်း, လက်, လက်ချောင်း, လက်ချောင်းများ ဖြန့်ပြီး မြှောက်ထားသည့် လက်, လက်ချောင်းများ ဖြန့်ပြီး မြှောက်ထားသည့် လက် − အသားညိုရောင်, လက်ဖြန့်ပြထားသော လက်ဟန်, အသားညိုရောင်
