☠️	خطري جي نشاني, ديو, موت, چهرو, کوپڙي, کوپڙي ۽ خطري جي نشاني
💩	ديو, ٿڪجي پوڻ, چهرو, ڇيڻو, ڊيڄارڻ, ڊڄارڻ جي شڪل جو انبار, ڪامڪ
🤡	جوڪر, جوڪر وارو چهرو, چهرو
👹	آدمخور, تصور, جادوئي قصو, ديو, مخلوق, چهرو
👺	بونو, تصور, جادوئي قصو, ديو, مخلوق, چهرو
👻	تصور, جادوئي قصو, ديو, مخلوق, ڀوت, چهرو
👽️	تصور, جادوئي قصو, خلائي مخلوق, ديو, غير ارضي, مخلوق, ناشناخته, چهرو
👾	تصور, جادوئي قصو, خلائي مخلوق, خلائي مخلوق حيوان, ديو, غير ارضي, مخلوق, ناشناخته, چهرو
🤖	روبوٽ, مونسٽر, چهرو
😺	مرڪ, مسڪرائيندڙ چهرو, ٻلي, ٻلي جو مسڪرائيندڙ چهرو, چهرو, کليل
😸	اک, مرڪ, مسڪرائيندڙ اکين سان گڏ مسڪرائيندڙ ٻلي, مسڪرائڻ, ٻلي, چهرو
😹	خوشي, خوشي جي لڙڪن سان ٻلي, ٻلي, چهرو, ڳوڙها
😻	اک, دل, دل واري اکين سان مسڪرائيندڙ ٻلي, ٻلي, پيار, چهرو
😼	آئرونڪ, بدشڪل مسڪراهٽ سان ٻلي, مرڪ, ورائي, ٻلي, چهرو
😽	اک, ٻلي, چمي, چمي ڏيندڙ ٻلي, چهرو
🙀	او, حيران, عجيب, عجيب ٻلي, ٻلي, چهرو
😿	اداس, روئندڙ ٻلي, روئڻ, ٻلي, چهرو, ڳوڙها
😾	ٻلي, پائونٽنگ, پائونٽنگ ٻلي, چهرو
🙈	ادا, شيطان, ممنوع, ممنوعه, نه, ڀولڙو, چهرو, ڏسڻ, ڪا-شيطاني-نه-ڏسو وارو ڀولڙو
🙉	ادا, شيطان, ممنوع, ممنوعه, نه, ٻڌڻ, ڀولڙو, چهرو, ڪا-شيطاني-نه-ٻڌو وارو ڀولڙو
🙊	ادا, شيطان, ممنوع, ممنوعه, نه, ٻڌڻ, ڀولڙو, چهرو, ڪا-شيطاني-نه-ڳالهايو وارو ڀولڙو, ڳالهائڻ
💋	چمي, چمي جو نشان, چپَ
💌	خط, دل, ميل, پيار, پيار جو خط
💘	تير، محبت جو ديوتا, دل جي وچ ۾ تير
💝	ربن, ربن سان گڏ دل, ويلنٽائن
💖	ٽمڪندڙ دل, ٽمڪڻ, پرجوش
💗	نبض, وڌندڙ, وڌندڙ دل, پرجوش, پريشان
💓	دل جي ڌڙڪن, مار, ڌڙڪندڙ دل, ڌڙڪڻ
💞	ڦرندڙ, ڦرندڙ دليون
💕	ٻه دليون, پيار
💟	دل, دل جي سجاوٽ
❣️	دل واري عجب جي نشاني, عجب, مارڪ, پنڪچويشن
💔	ٽوڙڻ, ٽٽل, ٽٽل دل
❤️	دل, ڳاڙهي دل
🧡	نارنگي, نارنگي دل
💛	پيلي, پيلي دل
💚	سائي, سائي دل
💙	نيري, نيري دل
💜	واڱڻائي دل
🤎	برائون, برائون دل, دل
🖤	برائي, حرامي, ڪارو, ڪاري دل
🤍	دل, سفيد, سفيد دل
💯	100, اسڪور, سئو, سو نقطا, پورا
💢	چريو, ڪامڪ, ڪاوڙ, ڪاوڙ جي نشاني
💥	بوم، ڪامڪ, ٽڪراءُ
💫	ستارو, مزاحيه, چڪرائيندڙ
💦	مزاڪ, پگهر جا قطرا, پگھر, ڇنڊا اڏائيندي
💨	اڇلڻ, مزاحيه, پري اڇلائڻ, ڊوڙندي
🕳️	سوراخ
💣️	بم, ڪامڪ
💬	بلبلا, مزاحيه, ڦڪڻو, ڳاله ٻوله, ڳالهائڻ وارو ڦوڪڻو, ڳاهائڻ
👁‍🗨	اک، ڳالهه ٻولهه جا بلبلا، گوا, ڳالهه بلبلن ۾ اک
🗨️	کاٻي طرف بلبلا ڳالهه ٻولهه, ڳالهائڻ, ڳالهه ٻولهه
🗯️	بلبلو, ساڄي پاسي ڪاوڙ جا بلبلا, چريو, ڦوڪڻو, ڪاوڙيل
💭	بلبلا, خيال وارو ڦوڪڻو, سوچ, مزاحيه, ڦوڪڻو
💤	ننڊ, هلڪي نڊ, ڪامڪ
👋	لهر, لڏندڙ هٿ, لڏڻ, هٿ
👋🏻	لهر, لڏندڙ هٿ, لڏندڙ هٿ: گوري رنگت, لڏڻ, هٿ, گوري رنگت
👋🏼	لهر, لڏندڙ هٿ, لڏندڙ هٿ: وچولي گوري رنگت, لڏڻ, هٿ, وچولي گوري رنگت
👋🏽	لهر, لڏندڙ هٿ, لڏندڙ هٿ: پڪو رنگ, لڏڻ, هٿ, پڪو رنگ
👋🏾	لهر, لڏندڙ هٿ, لڏندڙ هٿ: وچولو ڪارو رنگ, لڏڻ, هٿ, وچولو ڪارو رنگ
👋🏿	لهر, لڏندڙ هٿ, لڏندڙ هٿ: ڪارو رنگ, لڏڻ, هٿ, ڪارو رنگ
🤚	مٿي ڪيل, هٿ جي پٺ مٿي ڪيل, پويون هٿ
